,sku,post_status,product_title,short_description,description,featured_image,price,sale_price,in_stock,Stock,sale_price_dates_from,sale_price_dates_to,In stock?,Low stock amount,Backorders allowed?,Sold individually?,Weight,Length,Width,Height (cm),category,tag
429,,1,Lenovo T450," <ul>
  <li>
   Standing screen display size : 14 inch
  </li>
  <li>
   RAM : 8 GB
  </li>
  <li>
   SSD : 256 GB
  </li>
  <li>
   Processor : Intel I5 5 Gen
  </li>
  <li>
   Usage : Used Only few times
  </li>
 </ul>
</div>"," <h4>
 </h4>
 <h4>
  <img alt="""" class=""alignnone wp-image-7131"" height=""146"" loading=""lazy"" src=""https://refurbish.ae/wp-content/uploads/2020/10/3-300x267.jpg"" width=""163""/>
 </h4>
 <p>
  LENOVO T450 is one the best laptops in the market. LENOVO T450 laptop good for professional as well personal use. Further this laptop contains a features such as standard screen display size of 14 inches. and 8 GB RAM with speed of 1600 MHz which helps you to run your application smoothly. Also this laptop has 256 GB SSD. This laptops supports wireless of 802.11ac and together with average Battery life will be 10 Hours.
 </p>
 <ul>
  <li>
   Standing screen display size : 14 inch
  </li>
  <li>
   RAM : 8 GB
  </li>
  <li>
   SSD : 256 GB
  </li>
  <li>
   Processor : Intel I5 5 Gen
  </li>
  <li>
   Usage : Used Only few times
  </li>
 </ul>
 <p>
  This laptop is in immaculate condition have used it for an year mostly for movies and online studies for my kids as good as new.Viewers are most welcome to come and inspect the device check it and then buy.
 </p>
 <p>
  We have other brands available in our stores. If you are interested on these can directly visit to our show or send your enquiry on https:refurbish.ae.
 </p>
 <p>
  Refurbished.ae is one of the leading and highly demanding E-commerce site all over the globe. We sell all IT Infrastructure products like Racks, Cables, Servers, Storage Devices, Network Devices, Security Devices, deskatop, Cabling etc. We also provede Online corporate trainings an IT support services. for enquires please contact us on (+971) 56 109 8656.
 </p>
 <p>
  Whether you’re an overachiever or an up-and-comer, ThinkPad laptops are the tools you need. From the thin-and-light wonder to the heavy-duty mobile workstation, they’re built, tested and enhanced for reliability, durability and speed. ThinkPad notebooks endure a lot before they ever reach you. We meticulously design many of them to pass rugged military spec tests. We outfit them with spill-resistant keyboards, roll-cage technology and shock-mounted hard drives. And we test them in ways you can’t imagine – baking, battering, blistering and blowing them with sand.
 </p>
</div>",https://refurbish.ae/wp-content/uploads/2020/10/3-e1601625534605.jpg,0,,0,,,,0,,0,0,,,,,"Laptops & Computers, ",
430,,1,Linksys Business LGS326P 24-Port Gigabit PoE+ (192W) Smart Managed Switch + 2x Gigabit SFP/RJ45 Combo Ports,," <h2>
  Linksys Business LGS326P 24-Port Gigabit PoE+ (192W) Smart Managed Switch + 2x Gigabit SFP/RJ45 Combo Ports
 </h2>
 <p>
 </p>
 <ul>
  <li>
   integrated Power Over Ethernet Plus
  </li>
  <li>
   Proven Performance and Reliability
  </li>
  <li>
   Easy Configuration and Management
  </li>
  <li>
   Advanced Network Security
  </li>
  <li>
   IPv6 Support
  </li>
  <li>
   Enhanced QoS
  </li>
  <li>
   Enhanced Security
  </li>
  <li>
   Meets EEE (Energy Efficient Ethernet) 802.3az standard
  </li>
 </ul>
 <p>
  Refurbished.ae is one of the leading and highly demanding E-commerce sites all over the globe. We sell all IT Infrastructure products like Racks, Cables, Servers, Storage Devices, Network Devices, Security Devices, desktop, Cabling etc. We also provide online corporate training and IT support services. For inquiries please contact us on 971-504086561.
 </p>
</div>",https://refurbish.ae/wp-content/uploads/2021/07/img_858755447576834333_11582656_1_L.jpg,0,,0,,,,0,,0,0,,,,,"Linksys, ",
431,,1,LINKSYS BUSINESS LGS552P 48-PORT GIGABIT POE+ MANAGED SWITCH WITH 2 SFP COMBO PORTS + 2 SFP+ PORTS,," <p>
 </p>
 <ul>
  <li>
   <span class=""a-list-item"">
    Two combo mini-GBIC (SFP) ports
   </span>
  </li>
  <li>
   <span class=""a-list-item"">
    Integrated Power over Ethernet Plus (PoE+)
   </span>
  </li>
  <li>
   <span class=""a-list-item"">
    High performance and reliability
   </span>
  </li>
  <li>
   <span class=""a-list-item"">
    Energy efficiency
   </span>
  </li>
  <li>
   <span class=""a-list-item"">
    Advanced security and QoS
   </span>
  </li>
  <li>
   <span class=""a-list-item"">
    Layer 3 static routing
   </span>
  </li>
  <li>
   <span class=""a-list-item"">
    IPv6 support and IP telephony support
   </span>
  </li>
 </ul>
 <p>
  Refurbished.ae is one of the leading and highly demanding E-commerce sites all over the globe. We sell all IT Infrastructure products like Racks, Cables, Servers, Storage Devices, Network Devices, Security Devices, desktop, Cabling etc. We also provide online corporate training and IT support services. For inquiries please contact us on 971-504086561.
 </p>
</div>",https://refurbish.ae/wp-content/uploads/2021/07/71ormjScDL._AC_SL1500_.jpg,0,,0,,,,0,,0,0,,,,,"Linksys, ",
432,,1,Linksys LGS124P 24-Port Business Gigabit PoE+ Switch,," <h4 class=""a-size-large a-spacing-none"" id=""title"">
  <span class=""a-size-large product-title-word-break"" id=""productTitle"">
   Linksys Business LGS124P 24-Port Rack mount Gigabit Ethernet PoE+ Unmanaged Network Switch I Metal Enclosure, Black/Blue, Model:LGS124P-EU
  </span>
 </h4>
 <ul>
  <li>
   <span class=""a-list-item"">
    Wired connection speed up to 1,000 Mbps
   </span>
  </li>
  <li>
   <span class=""a-list-item"">
    8, 16, or 24 Gigabit Ethernet auto sensing ports
   </span>
  </li>
  <li>
   <span class=""a-list-item"">
    Quality of Service (QoS) traffic prioritization
   </span>
  </li>
  <li>
   <span class=""a-list-item"">
    Power over Ethernet (PoE+) support. Power Saving Cable connected detection, sleep mode
   </span>
  </li>
  <li>
   <span class=""a-list-item"">
    Easy plug and play connection.Power input:100–240 VAC, 50/60 Hz
   </span>
  </li>
  <li>
   <span class=""a-list-item"">
    Note: Model numbers LGS124PV2 inches and LGS124P are same
   </span>
  </li>
 </ul>
 <p>
  Refurbished.ae is one of the leading and highly demanding E-commerce sites all over the globe. We sell all IT Infrastructure products like Racks, Cables, Servers, Storage Devices, Network Devices, Security Devices, desktop, Cabling etc. We also provide online corporate training and IT support services. For inquiries please contact us on 971-504086561.
 </p>
</div>",https://refurbish.ae/wp-content/uploads/2021/07/51h4KigkoRL._AC_SL1500_.jpg,0,,0,,,,0,,0,0,,,,,"Linksys, ",
433,,1,Linksys LGS528P 28-Port Managed Gigabit Ethernet PoE+ Switch,," <p>
  Take advantage of Gigabit transfer rates across all ports with the
  <b>
   LGS528P 28-Port Managed Gigabit Ethernet PoE+ Switch
  </b>
  from
  <b>
   Linksys
  </b>
  . Of the 28 GbE ports, 24 offer PoE+ connectivity supporting PoE devices such as access points, VoIP equipment, and more. In addition to PoE Gigabit Ethernet connectivity, users also benefit from dual combo mini-GBIC (SFP) ports for high-speed local network links. This high-performance switch features an energy efficient design complete with support for Layer 3 static routing, IPV6, and IP telephony.
 </p>
 <p>
 </p>
 <ul class=""list_22p_DbxsLr4MV-m3EOA_5T"">
  <li class=""listItem_1k-sWDbEV5fQJj1k-1SEFn"" data-selenium=""sellingPointsListItem"">
   28 Gigabit Ethernet Ports
  </li>
  <li class=""listItem_1k-sWDbEV5fQJj1k-1SEFn"" data-selenium=""sellingPointsListItem"">
   56 Gbps Switching Capacity
  </li>
  <li class=""listItem_1k-sWDbEV5fQJj1k-1SEFn"" data-selenium=""sellingPointsListItem"">
   24 PoE+ Compliant Ports
  </li>
 </ul>
 <p>
  Refurbished.ae is one of the leading and highly demanding E-commerce sites all over the globe. We sell all IT Infrastructure products like Racks, Cables, Servers, Storage Devices, Network Devices, Security Devices, desktop, Cabling etc. We also provide online corporate training and IT support services. For inquiries please contact us on 971-504086561.
 </p>
 <p>
 </p>
 <p>
 </p>
 <div>
 </div>
</div>",https://refurbish.ae/wp-content/uploads/2021/07/61mbrFcF4NL._AC_SL1500_.jpg,0,,0,,,,0,,0,0,,,,,"Linksys, ",
434,GSM4352PS,1,M4300-52G (GSM4352S) — Stackable Managed Switch with 48x1G and 4x10G including 2x10GBASE-T and 2xSFP+ Layer 3," <p>
  GSM4352PS
 </p>
</div>"," <h3>
  M4300-52G (GSM4352S) — Stackable Managed Switch with 48x1G and 4x10G including 2x10GBASE-T and 2xSFP+ Layer 3
 </h3>
 <p>
  Tested and well maintained by a professional team, working in A Grade condition.
 </p>
 <p>
  <a href=""https://refurbished.ae/"">
   Refurbished.ae
  </a>
  is one of the leading and highly demanding E-commerce sites all over the globe. We sell all IT Infrastructure products like Racks, Cables, Servers, Storage Devices, Network Devices, Security Devices, desktop, Cabling, etc. We also provide online corporate training and IT support services. For enquiries please contact us on 971-504086561.
 </p>
</div>",https://refurbish.ae/wp-content/uploads/2020/08/M4300-52G.png,0,,1,,,,0,,0,0,,,,,"Netgear, Switches, ",
435,ME-3400-24TS-A,1,ME-3400-24TS-A,," <p>
  CATALYST 3400 METRO 24×10/100
 </p>
</div>",https://refurbished.ae/wp-content/uploads/2021/06/logo-vertical.png,0,,1,,,,0,,0,0,,,,,"ME Switch, ","cisco, switches, "
436,ME-3400E-24TS-M,1,ME-3400E-24TS-M,," <p>
  Ethernet Access switches 24 10/100+ 2 Combo NO PS
 </p>
</div>",https://refurbished.ae/wp-content/uploads/2021/06/logo-vertical.png,0,,1,,,,0,,0,0,,,,,"ME Switch, ","cisco, switches, "
437,ME-3400EG-2CS-A,1,ME-3400EG-2CS-A,," <p>
  ME3400E 2COMBO+2SFP 2PT 1000B
 </p>
</div>",https://refurbished.ae/wp-content/uploads/2021/06/logo-vertical.png,0,,1,,,,0,,0,0,,,,,"ME Switch, ","cisco, switches, "
438,ME-3400G-2CS-A,1,ME-3400G-2CS-A,," <p>
  ME3400 SERIES 2 COMBO +2SFP AC
 </p>
</div>",https://refurbished.ae/wp-content/uploads/2021/06/logo-vertical.png,0,,1,,,,0,,0,0,,,,,"ME Switch, ","cisco, switches, "
439,ME-3600X-24FS-M,1,ME-3600X-24FS-M,," <p>
  incl. Adv Metro IP Acces 2x AC
 </p>
</div>",https://refurbished.ae/wp-content/uploads/2021/06/logo-vertical.png,0,,1,,,,0,,0,0,,,,,"ME Switch, ","cisco, switches, "
440,ME-3600X-24TS-M-2AC,1,ME-3600X-24TS-M-2AC,," <p>
  ME3600X 24 10/100/1000 2x SFP+ incl DUAL AC PWR
 </p>
</div>",https://refurbished.ae/wp-content/uploads/2021/06/logo-vertical.png,0,,1,,,,0,,0,0,,,,,"ME Switch, ","cisco, switches, "
441,ME-C6524GS-8S,1,ME-C6524GS-8S,," <p>
  Switch – 24 GE SFP+8GE SFP, fan tray 2 x AC
 </p>
</div>",https://refurbished.ae/wp-content/uploads/2021/06/logo-vertical.png,0,,1,,,,0,,0,0,,,,,"ME Switch, ","cisco, switches, "
442,ME-C6524GT-8S,1,ME-C6524GT-8S,," <p>
  Switch 24 10/100/1000 + 8GE SFP, Fan 2x AC PWR
 </p>
</div>",https://refurbished.ae/wp-content/uploads/2021/06/logo-vertical.png,0,,1,,,,0,,0,0,,,,,"ME Switch, ","cisco, switches, "
443,ME34X-PWR-AC,1,ME34X-PWR-AC,," <p>
  AC Power Supply for ME3400e ONLY WITH CHASS
 </p>
</div>",https://refurbished.ae/wp-content/uploads/2021/06/logo-vertical.png,0,,1,,,,0,,0,0,,,,,"ME Switch, ","cisco, switches, "
444,MERAKI Managed MS225-48LP,1,Meraki Managed MS225-48LP,," <h1>
  Meraki Managed MS225-48LP
 </h1>
 <h5 class=""product-headline__headline h4"">
  Cloud-Managed Stackable Switching Designed for the Branch
 </h5>
 <h5>
  Switch ports/stacking ports
 </h5>
 <ul class=""list flat"">
  <li>
   48 × 1G port models
  </li>
  <li>
   4 × 10G SFP+ uplinks
  </li>
  <li>
   Stacking capable with MS210
  </li>
  <li>
   Stack up to 8 units
  </li>
  <li>
   80 Gbps of physical stacking
  </li>
 </ul>
 <p>
  Tested and well maintained by a professional team, working in A Grade condition.
 </p>
 <p>
  <a href=""https://refurbished.ae/"">
   Refurbished.ae
  </a>
  is one of the leading and highly demanding E-commerce sites all over the globe. We sell all IT Infrastructure products like Racks, Cables, Servers, Storage Devices, Network Devices, Security Devices, desktop, Cabling, etc. We also provide online corporate training and IT support services. For enquiries please contact us on 971-504086561.
 </p>
 <p>
 </p>
</div>",https://refurbished.ae/wp-content/uploads/2021/06/logo-vertical.png,0,,1,,,,0,,0,0,,,,,"Cisco, Wireless, ",
445,MICROSOFT 1724,1,Microsoft Surface Pro 4 Core i7 512 GB SSD 16GB RAM Windows 10 Pro," <p>
  MICROSOFT, 1724, 12.3″, SURFACE PRO 4, INTEL CORE I7, 2.20, 16GB, 512GB SSD, NO OPTICAL, W10
 </p>
</div>"," <h1>
  Microsoft Surface Pro 4
 </h1>
 <p>
  <img alt=""Microsoft Surface Pro 4"" class=""size-medium wp-image-8470 aligncenter"" height=""195"" loading=""lazy"" sizes=""(max-width: 300px) 100vw, 300px"" src=""https://refurbish.ae/wp-content/uploads/2020/12/71tFOBFWZL._AC_SL1500_-300x195.jpg"" srcset=""https://refurbish.ae/wp-content/uploads/2020/12/71tFOBFWZL._AC_SL1500_-300x195.jpg 300w, https://refurbish.ae/wp-content/uploads/2020/12/71tFOBFWZL._AC_SL1500_-600x390.jpg 600w, https://refurbish.ae/wp-content/uploads/2020/12/71tFOBFWZL._AC_SL1500_-1024x666.jpg 1024w, https://refurbish.ae/wp-content/uploads/2020/12/71tFOBFWZL._AC_SL1500_-768x500.jpg 768w, https://refurbish.ae/wp-content/uploads/2020/12/71tFOBFWZL._AC_SL1500_.jpg 1500w"" width=""300""/>
 </p>
 <table class=""a-normal a-spacing-micro"" style=""height: 166px;"" width=""978"">
  <tbody>
   <tr class=""a-spacing-small"">
    <td class=""a-span3"">
     <span class=""a-size-base a-text-bold"">
      Brand
     </span>
    </td>
    <td class=""a-span9"">
     <a href=""https://en.wikipedia.org/wiki/Microsoft"" rel=""noopener"" target=""_blank"">
      <span class=""a-size-base"">
       Microsoft
      </span>
     </a>
    </td>
   </tr>
   <tr class=""a-spacing-small"">
    <td class=""a-span3"">
     <span class=""a-size-base a-text-bold"">
      Standing screen display size
     </span>
    </td>
    <td class=""a-span9"">
     <span class=""a-size-base"">
      12.3 Inches
     </span>
    </td>
   </tr>
   <tr class=""a-spacing-small"">
    <td class=""a-span3"">
     <span class=""a-size-base a-text-bold"">
      Memory Storage Capacity
     </span>
    </td>
    <td class=""a-span9"">
     <span class=""a-size-base"">
      512 GB
     </span>
    </td>
   </tr>
   <tr class=""a-spacing-small"">
    <td class=""a-span3"">
     <span class=""a-size-base a-text-bold"">
      Item Dimensions L x W x H
     </span>
    </td>
    <td class=""a-span9"">
     <span class=""a-size-base"">
      29.2 x 0.8 x 20.1 centimeters
     </span>
    </td>
   </tr>
   <tr class=""a-spacing-small"">
    <td class=""a-span3"">
     RAM
    </td>
    <td class=""a-span9"">
     16GB
    </td>
   </tr>
  </tbody>
 </table>
 <p>
  color family——
  <span class=""a-size-base"">
   Silver only
  </span>
 </p>
 <p>
  <strong>
   microsoft surface pro 4
  </strong>
  powers through everything you need to do, while being lighter than ever before.
 </p>
 <p>
  <span class=""a-list-item"">
   The 12.3” PixelSense screen has extremely high contrast and low glare so you can work through the day without straining your eyes.
  </span>
 </p>
 <p>
  Microsoft Surface Pro 4 Core i7 512 GB SSD 16GB RAM Windows 10
  <a href=""https://refurbish.ae/?product=hp-pro-x2-612-g2-12-5-intel-core-i5-1-20-8gb-256gb-ssd-webcam-no-optical-no-coa"" rel=""noopener"" target=""_blank"">
   Pro
  </a>
  .
 </p>
 <p>
  Go from tablet to laptop in a snap with the multi-position Kickstand and improved keyboard.
 </p>
 <p>
  Tested and well maintained by professional team,working in A Grade condition.
 </p>
 <p>
  Refurbished.ae is one of the leading and highly demanding E-commerce site all over the globe. We sell all IT Infrastructure products like Racks, Cables, Servers, Storage Devices, Network Devices, Security Devices, desktop, Cabling etc. We also provide online corporate trainings and IT support services. For inquiries please contact us on 971-504086561.
 </p>
</div>",https://refurbish.ae/wp-content/uploads/2020/12/71tFOBFWZL._AC_SL1500_.jpg,0,,0,,,,0,,0,0,,,,,"HP, HP Laptops, Laptops & Computers, Microsoft Laptops, ","Computers, hp, HP Laptops, laptop, Microsoft Laptops, "
446,MR26-HW,1,MR26-HW,," <p>
  MR26 Cloud-Managed Wireless Accespoint unclaimed
 </p>
</div>",https://refurbished.ae/wp-content/uploads/2021/06/logo-vertical.png,0,,1,,,,0,,0,0,,,,,"Cisco, ","cisco, Parts, "
447,MR42-HW,1,MR42-HW,," <p>
  MR42 Cloud-Managed AP
 </p>
</div>",https://refurbished.ae/wp-content/uploads/2021/06/logo-vertical.png,0,,1,,,,0,,0,0,,,,,"Cisco, ","cisco, switches, "
448,MS210-48LP-HW,1,MS210-48LP-HW,," <p>
  Meraki Cloud-Managed L2 48 port PoE Swtich
 </p>
</div>",https://refurbished.ae/wp-content/uploads/2021/06/logo-vertical.png,0,,1,,,,0,,0,0,,,,,"Cisco, ","cisco, switches, "
449,MS225-48LP-HW,1,MS225-48LP-HW,," <p>
  MS225-48LP L2 Stck Cld-Mngd 48x GigE 370W POE
 </p>
</div>",https://refurbished.ae/wp-content/uploads/2021/06/logo-vertical.png,0,,1,,,,0,,0,0,,,,,"Cisco, ","cisco, switches, "
450,N2200-PAC-400W,1,N2200-PAC-400W,," <p>
  N2K/N3K SERIES 400W AC PWR
 </p>
</div>",https://refurbished.ae/wp-content/uploads/2021/06/logo-vertical.png,0,,1,,,,0,,0,0,,,,,"Cards & Module, ","cisco, Parts, "
451,N2200-PAC-400W-B,1,N2200-PAC-400W-B,," <p>
  Nexus N2K-C2200 SERIES backflow 400W
 </p>
</div>",https://refurbished.ae/wp-content/uploads/2021/06/logo-vertical.png,0,,1,,,,0,,0,0,,,,,"Cards & Module, ","cisco, Parts, "
452,N2K-C2224TP-1GE,1,N2K-C2224TP-1GE,," <p>
  GE.2AC PS.1 FanStdAir.24×100/1000T+2x10GE
 </p>
</div>",https://refurbished.ae/wp-content/uploads/2021/06/logo-vertical.png,0,,1,,,,0,,0,0,,,,,"Nexus Series, ","cisco, switches, "
453,N2K-C2232-FAN,1,N2K-C2232-FAN,," <p>
  FEX Fan Module, standard airflow
 </p>
</div>",https://refurbished.ae/wp-content/uploads/2021/06/logo-vertical.png,0,,1,,,,0,,0,0,,,,,"Nexus Series, ","cisco, switches, "
454,N2K-C2232PP-10GE,1,N2K-C2232PP-10GE,," <p>
  32-PORT 1/10GE FABRIC EXTENDER 2 x AC PWR
 </p>
</div>",https://refurbished.ae/wp-content/uploads/2021/06/logo-vertical.png,0,,1,,,,0,,0,0,,,,,"Nexus Series, ","cisco, switches, "
455,N2K-C2232PP-10GE-NOPS,1,N2K-C2232PP-10GE-NOPS,," <p>
  32-PORT 1/10GE FABRIC EXTENDER NO FAN NO PWR
 </p>
</div>",https://refurbished.ae/wp-content/uploads/2021/06/logo-vertical.png,0,,1,,,,0,,0,0,,,,,"Nexus Series, ","cisco, switches, "
456,N2K-C2232TM-E,1,N2K-C2232TM-E,," <p>
  N2K-C2232TM-E-10GE 32×1/10GT+8x10GE
 </p>
</div>",https://refurbished.ae/wp-content/uploads/2021/06/logo-vertical.png,0,,1,,,,0,,0,0,,,,,"Nexus Series, ","cisco, switches, "
457,N2K-C2248-FAN,1,N2K-C2248-FAN,," <p>
  Nexus 2248TP Fan Module
 </p>
</div>",https://refurbished.ae/wp-content/uploads/2021/06/logo-vertical.png,0,,1,,,,0,,0,0,,,,,"Nexus Series, ","cisco, switches, "
458,N2K-C2248-FAN-B,1,N2K-C2248-FAN-B,," <p>
  FEX Fan Module, Back-to-front Airflow
 </p>
</div>",https://refurbished.ae/wp-content/uploads/2021/06/logo-vertical.png,0,,1,,,,0,,0,0,,,,,"Nexus Series, ","cisco, switches, "
459,N2K-C2248TP-1GE,1,N2K-C2248TP-1GE,," <p>
  Nexus 48x 100/1000BASE-T  2x 10G SFP 2x AC PS
 </p>
</div>",https://refurbished.ae/wp-content/uploads/2021/06/logo-vertical.png,0,,1,,,,0,,0,0,,,,,"Nexus Series, ","cisco, switches, "
460,N3K-C3048-FAN,1,N3K-C3048-FAN,," <p>
  Nexus 3048 Fan, Forward airflow, port side, note!
 </p>
</div>",https://refurbished.ae/wp-content/uploads/2021/06/logo-vertical.png,0,,1,,,,0,,0,0,,,,,"Nexus Series, ","cisco, switches, "
461,N3K-C3048-FAN-B,1,N3K-C3048-FAN-B,," <p>
  Nexus 3048 Fan Module Reversed Airflow Port Side
 </p>
</div>",https://refurbished.ae/wp-content/uploads/2021/06/logo-vertical.png,0,,1,,,,0,,0,0,,,,,"Nexus Series, ","cisco, switches, "
462,N3K-C3048TP-1GE,1,N3K-C3048TP-1GE,," <p>
  Nexus 3048TP 48×10/100/1000+4x10Gb, fan + dual AC
 </p>
</div>",https://refurbished.ae/wp-content/uploads/2021/06/logo-vertical.png,0,,1,,,,0,,0,0,,,,,"Nexus Series, ","cisco, switches, "
463,N3K-C3064-ACC-KIT,1,N3K-C3064-ACC-KIT,," <p>
  Nexus 3K/9K Fixed Accessory Kit – COMPLETE
 </p>
</div>",https://refurbished.ae/wp-content/uploads/2021/06/logo-vertical.png,0,,1,,,,0,,0,0,,,,,"Nexus Series, ","cisco, switches, "
464,N3K-C3064-FAN,1,N3K-C3064-FAN,," <p>
  Fan Module, Port side exhaust airflow
 </p>
</div>",https://refurbished.ae/wp-content/uploads/2021/06/logo-vertical.png,0,,1,,,,0,,0,0,,,,,"Nexus Series, ","cisco, switches, "
465,N3K-C3064-FAN-B,1,N3K-C3064-FAN-B,," <p>
  Nexus 3064 Fan Module, Reverse airflow
 </p>
</div>",https://refurbished.ae/wp-content/uploads/2021/06/logo-vertical.png,0,,1,,,,0,,0,0,,,,,"Nexus Series, ","cisco, switches, "
466,N3K-C3064PQ-10GX,1,N3K-C3064PQ-10GX,," <p>
  Nexus 3064PQ w 2 x AC + FAN + Enterprise Lic
 </p>
</div>",https://refurbished.ae/wp-content/uploads/2021/06/logo-vertical.png,0,,1,,,,0,,0,0,,,,,"Nexus Series, ","cisco, switches, "
467,N3K-C3064PQ-10GX-NOPS,1,N3K-C3064PQ-10GX-NOPS,," <p>
  Nexus 3064PQ NO PWR NO FAN, w Enterprise Lic
 </p>
</div>",https://refurbished.ae/wp-content/uploads/2021/06/logo-vertical.png,0,,1,,,,0,,0,0,,,,,"Nexus Series, ","cisco, switches, "
468,N3K-C3132Q-40GX,1,N3K-C3132Q-40GX,," <p>
  Nexus 3132Q-X, 32 QSFP+ Ports, Forward Airflow
 </p>
</div>",https://refurbished.ae/wp-content/uploads/2021/06/logo-vertical.png,0,,1,,,,0,,0,0,,,,,"Nexus Series, ","cisco, switches, "
469,N3K-C3164Q-40GE,1,N3K-C3164Q-40GE,," <p>
  Nexus 3164Q, 64 QSFP+ 40G ports, 2RU Switch
 </p>
</div>",https://refurbished.ae/wp-content/uploads/2021/06/logo-vertical.png,0,,1,,,,0,,0,0,,,,,"Nexus Series, ","cisco, switches, "
470,N3K-C3172TQ-10GT,1,N3K-C3172TQ-10GT,," <p>
  Nexus 3172TQ 48-Port 10GT 6-Port QSFP w/o FAN/PSU
 </p>
</div>",https://refurbished.ae/wp-content/uploads/2021/06/logo-vertical.png,0,,1,,,,0,,0,0,,,,,"Nexus Series, ","cisco, switches, "
471,N3K-C3172TQ-10GT/NOPS,1,N3K-C3172TQ-10GT/NOPS,," <p>
  Nexus 3172TQ 48-Port 10GT 6-Port QSFP w/o FAN/PSU
 </p>
</div>",https://refurbished.ae/wp-content/uploads/2021/06/logo-vertical.png,0,,1,,,,0,,0,0,,,,,"Nexus Series, ","cisco, switches, "
472,N55-M16P,1,N55-M16P,," <p>
  Nexus 5500 Module 16p 10GE Ethernet/FCoE
 </p>
</div>",https://refurbished.ae/wp-content/uploads/2021/06/logo-vertical.png,0,,1,,,,0,,0,0,,,,,"Nexus Series, ","cisco, switches, "
473,N55-PAC-750W,1,N55-PAC-750W,," <p>
  750W Power supply
 </p>
</div>",https://refurbished.ae/wp-content/uploads/2021/06/logo-vertical.png,0,,1,,,,0,,0,0,,,,,"Nexus Series, ","cisco, switches, "
474,N5548P-FAN,1,N5548P-FAN,," <p>
  Nexus 5548P Fan Module
 </p>
</div>",https://refurbished.ae/wp-content/uploads/2021/06/logo-vertical.png,0,,1,,,,0,,0,0,,,,,"Nexus Series, ","cisco, switches, "
475,N5596UP-FAN,1,N5596UP-FAN,," <p>
  Nexus 5596UP Fan Module
 </p>
</div>",https://refurbished.ae/wp-content/uploads/2021/06/logo-vertical.png,0,,1,,,,0,,0,0,,,,,"Nexus Series, ","cisco, switches, "
476,N56128-FAN-F,1,N56128-FAN-F,," <p>
  Nexus 56128 Fan Mod with F-B Airflow or Port side
 </p>
</div>",https://refurbished.ae/wp-content/uploads/2021/06/logo-vertical.png,0,,1,,,,0,,0,0,,,,,"Nexus Series, ","cisco, switches, "
477,N5696-M12Q,1,N5696-M12Q,," <p>
  Nexus 5696 Expansion module 12 x 40G QFSP+
 </p>
</div>",https://refurbished.ae/wp-content/uploads/2021/06/logo-vertical.png,0,,1,,,,0,,0,0,,,,,"Nexus Series, ","cisco, switches, "
478,N5696-M20UP,1,N5696-M20UP,," <p>
  Nexus 5696Q Unified Mod 20P 10GE Eth/FCoE OR 8/4/2
 </p>
</div>",https://refurbished.ae/wp-content/uploads/2021/06/logo-vertical.png,0,,1,,,,0,,0,0,,,,,"Nexus Series, ","cisco, switches, "
479,N5K-C5010P-BF,1,N5K-C5010P-BF,," <p>
  N5000 1RU Chassis With 2x PSU and 2x Fan, complete
 </p>
</div>",https://refurbished.ae/wp-content/uploads/2021/06/logo-vertical.png,0,,1,,,,0,,0,0,,,,,"Nexus Series, ","cisco, switches, "
480,N5K-C5020P-BF,1,N5K-C5020P-BF,," <p>
  N5000 2RU Chassis 1xPS 5xFanMod 40 ports req SFP+
 </p>
</div>",https://refurbished.ae/wp-content/uploads/2021/06/logo-vertical.png,0,,1,,,,0,,0,0,,,,,"Nexus Series, ","cisco, switches, "
481,N5K-C5548UP-FA,1,N5K-C5548UP-FA,," <p>
  NEXUS 5548UP CHASSIS, 32 10G 2xfan 2xN55-PAC-750W
 </p>
</div>",https://refurbished.ae/wp-content/uploads/2021/06/logo-vertical.png,0,,1,,,,0,,0,0,,,,,"Nexus Series, ","cisco, switches, "
482,N5K-C56128P-NOPS,1,N5K-C56128P-NOPS,," <p>
  RU, 48x 10-Gbps SFP+, 4 x 40G QSFP+ w/o FANS + PWR
 </p>
</div>",https://refurbished.ae/wp-content/uploads/2021/06/logo-vertical.png,0,,1,,,,0,,0,0,,,,,"Nexus Series, ","cisco, switches, "
483,N5K-C5624Q,1,N5K-C5624Q,," <p>
  Nexus 5624Q VXLAN 12x40G QSFP+ ask 4 license show
 </p>
</div>",https://refurbished.ae/wp-content/uploads/2021/06/logo-vertical.png,0,,1,,,,0,,0,0,,,,,"Nexus Series, ","cisco, switches, "
484,N77-C7710-FAB-2,1,N77-C7710-FAB-2,," <p>
  Nexus 7700 10-Slot Switch 220 Gbps/Slot Fabric Mod
 </p>
</div>",https://refurbished.ae/wp-content/uploads/2021/06/logo-vertical.png,0,,1,,,,0,,0,0,,,,,"Nexus Series, ","cisco, switches, "
485,N77-F348XP-23,1,N77-F348XP-23,," <p>
  Nexus 7700 F3-Series 48 Port 1/10GbE SFP/SFP+
 </p>
</div>",https://refurbished.ae/wp-content/uploads/2021/06/logo-vertical.png,0,,1,,,,0,,0,0,,,,,"Nexus Series, ","cisco, switches, "
486,N7K-AC-6.0KW,1,N7K-AC-6.0KW,," <p>
  NEXUS 7000 6.0KW AC POWER SUPPLY
 </p>
</div>",https://refurbished.ae/wp-content/uploads/2021/06/logo-vertical.png,0,,1,,,,0,,0,0,,,,,"Nexus Series, ","cisco, switches, "
